,name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers,steamId,AppID,Genres
1221,contra: operation galuga,12-03-2024,12497,39.99,398126.0,8.399051408132877,87,AA,KONAMI,WayForward,2235020,2235020,Action
1222,in heat: lustful nights,21-06-2024,32781,14.99,397065.0,6.52036594813416,92,Indie,Critical Bliss,MonsterBox,1962890,1962890,"Casual,Indie,Simulation,Early Access"
1223,harold halibut,16-04-2024,14341,34.99,394548.0,6.805622153637477,82,Indie,Slow Bros.,Slow Bros.,924750,924750,"Adventure,Casual,Indie"
1224,all quiet in the trenches,17-01-2024,16987,24.99,389794.0,5.104839946954534,91,Indie,Totally Not Aliens,Totally Not Aliens,863500,863500,"Indie,RPG,Simulation,Strategy,Early Access"
1225,ancient warfare 3,26-01-2024,51499,12.99,387300.0,30.295830170722663,95,Indie,Jannik Nickel,Jannik Nickel,758990,758990,"Action,Indie,Simulation,Strategy"
1226,mech engineer,21-05-2024,33261,14.99,386128.0,14.715389523377375,76,Indie,MicroProse Software,KiberKreker,1428520,1428520,"Indie,Simulation,Strategy"
1227,knightly passions,26-04-2024,38551,11.99,384939.0,8.01276168996395,92,Indie,FEYADA,FEYADA,1554260,1554260,"Adventure,Casual,Indie"
1228,lovecraft,09-04-2024,17668,0.0,382551.0,61.80570131947321,79,Indie,WEALTHBIRD,WEALTHBIRD,2692440,2692440,"Casual,Massively Multiplayer,RPG,Simulation"
1229,sunnyside,14-06-2024,16881,29.99,381290.0,27.80376143819145,71,Indie,"Merge Games,Maximum Entertainment",RainyGames,1746930,1746930,"Casual,Indie,RPG,Simulation"
1230,beltmatic,29-03-2024,62742,6.99,381263.0,11.198090277602097,93,Indie,Notional Games,Notional Games,2674590,2674590,"Casual,Indie,Simulation,Strategy"
1231,dicefolk,27-02-2024,31466,14.99,380842.0,13.233308403295124,90,AA,Good Shepherd Entertainment,"LEAP Game Studios,Tiny Ghoul",1996430,1996430,"Casual,Indie,Strategy"
1232,snezhinka:sentinel girls2,26-08-2024,57593,7.99,378779.0,4.930358135271555,97,Indie,hinyari9,hinyari9,2608350,2608350,"Action,Indie"
1233,garten of banban 7,10-05-2024,42078,9.99,378109.0,4.023750790547608,83,Indie,Euphoric Brothers,Euphoric Brothers,2693060,2693060,"Action,Adventure,Casual,Indie"
1234,anomaly agent,24-01-2024,57981,11.99,375083.0,10.02888096448273,97,Indie,"Phew Phew Games,GameDev.ist",Phew Phew Games,2378620,2378620,"Action,Adventure,Indie"
1235,withering rooms,05-04-2024,17777,24.99,373115.0,18.018266950413388,98,Indie,Perp Games,Moonless Formless,2006140,2006140,"Action,Adventure,RPG"
1236,clothing store simulator,17-06-2024,36906,12.99,372353.0,17.46639916897099,94,Indie,Kiki Games,Kiki Games,2923390,2923390,"Casual,Indie,Simulation,Early Access"
1237,sketchy's contract,09-04-2024,51018,8.99,367697.0,10.275375648935109,83,Indie,Dimensionless Games,Dimensionless Games,2823080,2823080,"Action,Adventure,Indie,Early Access"
1238,dealer simulator,29-01-2024,29327,13.99,366870.0,10.789308195923498,68,Indie,Quadfix Games,Quadfix Games,2625620,2625620,"Casual,Indie,Simulation,Early Access"
1239,first cut: samurai duel,17-01-2024,46699,8.99,366211.0,4.945140092145561,88,Indie,Night Eyes Interactive,Night Eyes Interactive,2193490,2193490,"Action,Indie"
1240,godsworn,28-03-2024,14834,29.99,365999.0,7.333360562268755,93,Indie,Thunderoak Interactive,Thunderoak Interactive,1328990,1328990,"RPG,Strategy,Early Access"
1241,dungeons of hinterberg,18-07-2024,15320,29.99,365533.0,10.238644949560896,94,AA,Curve Games,Microbird Games,1983260,1983260,"Action,Adventure,Indie,RPG"
1242,tomorrow's love puzzle,25-01-2024,40360,9.99,357315.0,4.02736735920015,72,Indie,"柚元(上海)文化传媒有限公司,优酷视频",柚元(上海)文化传媒有限公司,2726890,2726890,"Casual,Indie,RPG,Simulation"
1243,grim clicker,30-01-2024,274957,0.0,355113.9777668873,122.75703853781792,80,Indie,"EvilCharm Games,Aleksandr Golovkin",EvilCharm Games,1160750,1160750,"Indie,RPG,Free To Play"
1244,republic of pirates,19-06-2024,16799,24.99,353044.0,10.567625186740496,78,Indie,PQube,Crazy Goat Games,2103470,2103470,"Simulation,Strategy"
1245,internet cafe & supermarket simulator 2024,16-05-2024,27902,14.99,347352.0,15.353030320444184,87,Indie,SmartPlayGames,SmartPlayGames,2738380,2738380,"Casual,Indie,RPG,Simulation,Early Access"
1246,intravenous 2,15-08-2024,21187,19.99,346213.0,8.817770568327841,96,Indie,HypeTrain Digital,Explosive Squat Games,2608270,2608270,"Action,Adventure,Strategy"
1247,realms of bondage,11-04-2024,26401,14.99,346056.0,5.603960071763862,97,Indie,Pink Tea,Pink Tea,2353700,2353700,"Casual,Simulation"
1248,endzone 2,26-08-2024,16983,24.99,343752.0,5.897411388827951,77,Indie,Assemble Entertainment,Gentlymad Studios,2144640,2144640,"Simulation,Strategy,Early Access"
1249,the magical mixture mill,27-03-2024,25696,19.99,343656.0,14.541935899621803,85,Indie,HOOK,Glowlight,1883800,1883800,"Adventure,Casual,Indie,Simulation"
1250,beyond good & evil - 20th anniversary edition,24-06-2024,23369,19.99,343615.0,6.166170872664671,79,AAA,Ubisoft,Ubisoft,2556990,2556990,"Action,Adventure"
1251,x-angels,21-06-2024,36871,10.99,341716.0,3.835195609566381,93,Indie,"Mango Party,Barance Studio,Mango Party News",Barance Studio,2090810,2090810,"Adventure,Indie,RPG,Simulation,Strategy"
1252,swarm grinder,22-04-2024,61398,7.99,341153.0,5.644090790477779,82,Indie,"Last Bite Games,Gamersky Games",Last Bite Games,1375900,1375900,"Action,Casual,Indie,RPG"
1253,no plan b,03-04-2024,28877,14.99,340655.0,13.046670351591878,91,Indie,GFX47,GFX47,1269020,1269020,"Action,Indie,Simulation,Strategy"
1254,felvidek,29-03-2024,34405,10.99,340299.0,3.3707920864324303,99,Indie,Tutto Passa,"Jozef Pavelka,Vlado Ganaj",2299900,2299900,"Indie,RPG"
1255,master bladesmith,30-06-2024,14297,29.99,339360.0,10.739834315403728,75,Indie,Elixir Games,Elixir Games,1194830,1194830,"Action,Indie,RPG,Simulation"
1256,furnish master,19-02-2024,26791,14.99,335843.0,3.571453533283467,78,Indie,Alex Blintsov,Alex Blintsov,2004080,2004080,"Casual,Indie,Simulation,Early Access"
1257,crown wars: the black prince,23-05-2024,9548,39.99,334624.0,18.441622190968985,58,AA,Nacon,Artefacts Studio,1658920,1658920,"Adventure,RPG,Strategy"
